kristal_subscription_id,skey,fund_id,fkey,email,compliance_mode,is_model_account,account_status
2075230.0,7429.65234|17217|1296234,179804.0,7429.65234|17217|1296234,19832@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074686.0,7429.65234|21221|1296234,179789.0,7429.65234|21221|1296234,3440@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2075232.0,7429.65234|21957|1296234,179806.0,7429.65234|21957|1296234,48398@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2075155.0,7429.65234|23808|1296234,179802.0,7429.65234|23808|1296234,61657@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074996.0,7429.65234|28425|1296234,179795.0,7429.65234|28425|1296234,4773@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074993.0,7429.65234|45294|1296234,179794.0,7429.65234|45294|1296234,,DEFAULT,False,DELETED
2074997.0,7429.65234|46784|1296234,179796.0,7429.65234|46784|1296234,,,,
2075231.0,7429.65234|49420|1296234,179805.0,7429.65234|49420|1296234,,,,
2075016.0,7429.65234|51149|1296234,179797.0,7429.65234|51149|1296234,57359@inveeeeesto2o.com,,,
2074983.0,7429.65234|54548|1296234,179793.0,7429.65234|54548|1296234,54669@inveeeeesto2o.com,,,
2074949.0,7429.65234|56107|1296234,179792.0,7429.65234|56107|1296234,,,,
2074918.0,7429.65234|76856|1296234,179791.0,7429.65234|76856|1296234,,,,
2074586.0,7429.65234|77013|1296234,179787.0,7429.65234|77013|1296234,,,,
2075234.0,7429.65234|77124|1296234,179808.0,7429.65234|77124|1296234,,,,
2075233.0,7429.65234|77140|1296234,179807.0,7429.65234|77140|1296234,,,,
2075122.0,7429.65234|8960|1296234,179800.0,7429.65234|8960|1296234,4071@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2078058.0,7440.47|63087|1275241,181633.0,7440.47|63087|1275241,,,,
2078020.0,7488.7|78275|1290133,181478.0,7488.7|78275|1290133,,,,
2069128.0,7498.073|49617|1290807,20856.0,7498.073|49617|1290807,,,,
2076875.0,75.001|77051|1296642,180199.0,75.001|77051|1296642,,,,
2069518.0,75.3822|50204|1288373,21506.0,75.3822|50204|1288373,,,,
2075223.0,75.7927|55889|1291020,178601.0,75.7927|55889|1291020,,,,
2078816.0,75.8975|77801|1291020,182298.0,75.8975|77801|1291020,,,,
2068706.0,75.9537|48241|1289651,19779.0,75.9537|48241|1289651,,,,
2074163.0,75000|42994|1296145,176516.0,75000|42994|1296145,5893@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068798.0,75000|47430|1290583,21302.0,75000|47430|1290583,,,,
2068802.0,75000|47430|1290587,21294.0,75000|47430|1290587,,,,
2068804.0,75000|47430|1290590,21307.0,75000|47430|1290590,,,,
2075977.0,75000|47430|1296523,179738.0,75000|47430|1296523,,,,
2072783.0,75000|56152|1294748,159677.0,75000|56152|1294748,,,,
2073474.0,75000|56705|1295751,173002.0,75000|56705|1295751,,,,
2072763.0,75000|57695|1294750,155952.0,75000|57695|1294750,,,,
2072764.0,75000|57695|1294751,155953.0,75000|57695|1294751,,,,
2072765.0,75000|57695|1294752,155958.0,75000|57695|1294752,,,,
2072766.0,75000|57695|1294753,155943.0,75000|57695|1294753,,,,
2075976.0,75000|57695|1296523,179737.0,75000|57695|1296523,,,,
2072224.0,75000|57741|1294374,109299.0,75000|57741|1294374,dfo+acm@kristal.ai,,,
2073741.0,75000|63072|1295908,179002.0,75000|63072|1295908,59136@inveeeeesto2o.com,,,
2073979.0,750|15464|1295990,176695.0,750|15464|1295990,32390@inveeeeesto2o.com,DEFAULT,False,ACTIVE
66813.0,750|27700|1284611,17360.0,750|27700|1284611,19848@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073665.0,750|58506|1294718,173537.0,750|58506|1294718,,,,
2075121.0,750|8960|1296232,179861.0,750|8960|1296232,4071@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2069077.0,75641.72381|49480|1268749,20769.0,75641.72381|49480|1268749,,,,
2069597.0,7576.3|42682|1287389,21452.0,7576.3|42682|1287389,153685@inveeeeesto2o.com,DEFAULT,False,ACTIVE
67032.0,75|42784|1288373,16981.0,75|42784|1288373,156718@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073379.0,75|47059|1295708,176310.0,75|47059|1295708,,,,
2068930.0,75|48584|1290501,20485.0,75|48584|1290501,59135@inveeeeesto2o.com,,,
2073927.0,75|57040|1295996,176737.0,75|57040|1295996,,,,
2071752.0,76.25|56406|1289266,76758.0,76.25|56406|1289266,,,,
2069931.0,76.76|49659|1293567,25202.0,76.76|49659|1293567,,,,
2069932.0,76.76|49717|1293567,25201.0,76.76|49717|1293567,,,,
2074273.0,7605.11795|16702|1295961,178130.0,7605.11795|16702|1295961,6991@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074269.0,7605.11795|17888|1295961,178128.0,7605.11795|17888|1295961,5893@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074279.0,7605.11795|23789|1295961,178133.0,7605.11795|23789|1295961,6731@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074230.0,7605.11795|38259|1295961,178126.0,7605.11795|38259|1295961,131717@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074232.0,7605.11795|49004|1295961,178127.0,7605.11795|49004|1295961,,,,
2074106.0,7605.11795|49527|1295961,178124.0,7605.11795|49527|1295961,,,,
2074271.0,7605.11795|76738|1295961,178129.0,7605.11795|76738|1295961,,,,
2074276.0,7605.11795|77008|1295961,178131.0,7605.11795|77008|1295961,,,,
2069490.0,765.06|42264|1289170,20977.0,765.06|42264|1289170,152557@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073030.0,766.97|57155|1293919,171747.0,766.97|57155|1293919,,,,
2073310.0,7660.559|62803|1293865,175051.0,7660.559|62803|1293865,,,,
2075228.0,767.91|42011|1287389,178695.0,767.91|42011|1287389,148241@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072308.0,7681.6715|48182|1273278,134881.0,7681.6715|48182|1273278,,,,
2068919.0,76|22812|1290501,20486.0,76|22812|1290501,53078@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073188.0,77.1141|50016|1277694,172574.0,77.1141|50016|1277694,52085@inveeeeesto2o.com,,,
33466.0,77.2889|17573|1272135,15657.0,77.2889|17573|1272135,4109@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068454.0,77.379|46984|1289651,19073.0,77.379|46984|1289651,,,,
2072656.0,77.547|58486|1289366,149131.0,77.547|58486|1289366,,,,
2071560.0,77.92|56502|1289266,63786.0,77.92|56502|1289266,,,,
2078424.0,7718.74|64271|1290133,182005.0,7718.74|64271|1290133,,,,
2074371.0,773.06699|41432|1295960,178036.0,773.06699|41432|1295960,83226@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072719.0,774.648|58463|1279893,153846.0,774.648|58463|1279893,,,,
2072167.0,774.814|57352|1281511,103799.0,774.814|57352|1281511,,,,
2072077.0,775.5708|57091|1269016,96168.0,775.5708|57091|1269016,,,,
2071798.0,7759.216|56041|1273278,104353.0,7759.216|56041|1273278,,,,
2071963.0,7759.216|56807|1273278,104351.0,7759.216|56807|1273278,,,,
2072930.0,776.164|55641|1290216,164401.0,776.164|55641|1290216,,,,
2074058.0,7761.601|58015|1295961,176863.0,7761.601|58015|1295961,,,,
2074067.0,7761.601|9135|1295961,176865.0,7761.601|9135|1295961,6878@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073463.0,77881.62|57998|1288769,172962.0,77881.62|57998|1288769,,,,
2068929.0,77993.941|41988|1286657,20224.0,77993.941|41988|1286657,dfo+acm@kristal.ai,DEFAULT,False,ACTIVE
38218.0,78.021914|20870|1268749,,,4994@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072957.0,78.202|56041|1278475,163367.0,78.202|56041|1278475,,,,
67662.0,78.853|29948|1288373,17623.0,78.853|29948|1288373,92063@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2078249.0,78.874|56721|1290216,181964.0,78.874|56721|1290216,,,,
36203.0,784.04|22070|1274137,3464.0,784.04|22070|1274137,52951@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2071620.0,784.74|8098|1293493,69792.0,784.74|8098|1293493,6783@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068557.0,784.7692|17747|1290280,19365.0,784.7692|17747|1290280,40051@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074138.0,785.82|62419|1295984,176701.0,785.82|62419|1295984,,,,
2073577.0,786.164|55781|1293778,173138.0,786.164|55781|1293778,,,,
2076269.0,78616.352|43254|1288769,179851.0,78616.352|43254|1288769,117465@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073106.0,7876.3062|62687|1279892,172294.0,7876.3062|62687|1279892,,,,
2068972.0,787|48395|1290770,20268.0,787|48395|1290770,,,,
2068462.0,789.927904|47046|1289701,18832.0,789.927904|47046|1289701,,,,
2073711.0,7895.98|21603|1293865,175796.0,7895.98|21603|1293865,51179@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073425.0,7895.98|27700|1293865,175792.0,7895.98|27700|1293865,19848@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073710.0,7895.98|75992|1293865,175795.0,7895.98|75992|1293865,,,,
2072029.0,7896.182|50542|1293758,90173.0,7896.182|50542|1293758,,,,
2071934.0,79.0623|18933|1291020,95052.0,79.0623|18933|1291020,4245@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2069144.0,79.518|49723|1275496,20547.0,79.518|49723|1275496,,,,
2068839.0,795.12|16185|1278266,19966.0,795.12|16185|1278266,13549@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072802.0,796.75|62265|1293917,157544.0,796.75|62265|1293917,,,,
2073479.0,799.488|53704|1275448,173070.0,799.488|53704|1275448,,,,
2068256.0,8.019|46650|1224590,18582.0,8.019|46650|1224590,,,,
2071869.0,8.572|57040|1275496,82621.0,8.572|57040|1275496,,,,
2073204.0,8.65|30100|1294693,172440.0,8.65|30100|1294693,90195@inveeeeesto2o.com,DEFAULT,False,ACTIVE
46164.0,8.7044|27178|1263198,8174.0,8.7044|27178|1263198,80461@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072688.0,8.7644|14030|1294694,149135.0,8.7644|14030|1294694,priyanka+10013500@kristal.ai,DEFAULT,False,ACTIVE
65594.0,80.3084|13370|1272135,15650.0,80.3084|13370|1272135,25263@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072044.0,80.96|57374|1289266,92312.0,80.96|57374|1289266,,,,
2076467.0,80000|49432|1296562,180283.0,80000|49432|1296562,,,,
2074662.0,80000|77348|1296369,178176.0,80000|77348|1296369,,,,
2075840.0,80000|77348|1296496,179606.0,80000|77348|1296496,,,,
2068324.0,802.3952|46905|1270394,18530.0,802.3952|46905|1270394,,,,
2073191.0,8038.249|28425|1293865,175049.0,8038.249|28425|1293865,4773@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073211.0,8038.249|63072|1293865,175048.0,8038.249|63072|1293865,59136@inveeeeesto2o.com,,,
2073118.0,805.4124|9687|1289429,175062.0,805.4124|9687|1289429,10088@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072408.0,8051.9565|42244|1279892,127831.0,8051.9565|42244|1279892,kedar+1hj@kristal.ai,DEFAULT,False,ACTIVE
2068740.0,80568.2363|7681|1273278,20542.0,80568.2363|7681|1273278,arpit+1hj@kristal.ai,DEFAULT,False,ACTIVE
2073991.0,81.5242|28425|1277694,177114.0,81.5242|28425|1277694,4773@inveeeeesto2o.com,DEFAULT,False,ACTIVE
66731.0,811.3737|41988|1270394,17035.0,811.3737|41988|1270394,dfo+acm@kristal.ai,DEFAULT,False,ACTIVE
2068452.0,811.6755|47072|1270394,18867.0,811.6755|47072|1270394,,,,
2068449.0,811.6755|47105|1270394,18868.0,811.6755|47105|1270394,,,,
2072945.0,816.11|62482|1293917,163883.0,816.11|62482|1293917,,,,
2075345.0,82.028|30217|1289464,179490.0,82.028|30217|1289464,96098@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072085.0,82.13|57111|1289266,95598.0,82.13|57111|1289266,,,,
2072834.0,82.5552|19536|1277694,170182.0,82.5552|19536|1277694,45538@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074100.0,82.6428|28425|1295954,178068.0,82.6428|28425|1295954,4773@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2075852.0,82.6837|10110|1277694,179842.0,82.6837|10110|1277694,8712@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068147.0,82.87|44636|1224590,18134.0,82.87|44636|1224590,161785@inveeeeesto2o.com,DEFAULT,False,DELETED
2069460.0,82.933|49504|1224590,21121.0,82.933|49504|1224590,,,,
2078448.0,82.9|77878|1289266,182062.0,82.9|77878|1289266,,,,
2072480.0,823.92|54084|1211449,129472.0,823.92|54084|1211449,,,,
67249.0,8267.1958|42479|1289276,17092.0,8267.1958|42479|1289276,152949@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2071979.0,8274.063|56721|1293685,89622.0,8274.063|56721|1293685,,,,
2072702.0,82781.457|58563|1288769,153281.0,82781.457|58563|1288769,,,,
2071251.0,82865.247|40932|1289810,39289.0,82865.247|40932|1289810,144166@inveeeeesto2o.com,DEFAULT,False,ACTIVE
66663.0,830.1368|17747|1288943,16462.0,830.1368|17747|1288943,40051@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073847.0,8308.9047|57688|1279892,175134.0,8308.9047|57688|1279892,,,,
2078513.0,832.4731|63058|1294282,182193.0,832.4731|63058|1294282,,,,
2072131.0,832.585|45385|1274546,97805.0,832.585|45385|1274546,,DEFAULT,False,ACTIVE
2069947.0,84.5177|20011|1291020,41430.0,84.5177|20011|1291020,8850@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2078019.0,84.524|41988|1290929,181275.0,84.524|41988|1290929,dfo+acm@kristal.ai,DEFAULT,False,ACTIVE
2068233.0,840|45198|1289811,18172.0,840|45198|1289811,,DEFAULT,False,DELETED
2072825.0,8410.811|50016|1293865,172627.0,8410.811|50016|1293865,52085@inveeeeesto2o.com,,,
2069121.0,843.178|39019|1224590,20763.0,843.178|39019|1224590,119372@inveeeeesto2o.com,DEFAULT,False,ACTIVE
39707.0,844.7462|23016|1269016,5073.0,844.7462|23016|1269016,55863@inveeeeesto2o.com,DEFAULT,False,ACTIVE
39706.0,844.7462|23023|1269016,5074.0,844.7462|23023|1269016,55863@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073641.0,845.7|17806|1295564,173576.0,845.7|17806|1295564,34366@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072511.0,8463.3875|55616|1294548,153270.0,8463.3875|55616|1294548,,,,
2068151.0,8469.221|44455|1264585,18113.0,8469.221|44455|1264585,160312@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068137.0,85.03|44679|1224590,18137.0,85.03|44679|1224590,,DEFAULT,False,DELETED
2071317.0,85.14|50319|1293567,49129.0,85.14|50319|1293567,,,,
2072962.0,85.5003|18881|1277694,172566.0,85.5003|18881|1277694,42114@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2078353.0,85.82|77522|1278266,181962.0,85.82|77522|1278266,,,,
2073328.0,85.8552|8959|1290929,172531.0,85.8552|8959|1290929,8551@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074470.0,851.21|76382|1278266,177376.0,851.21|76382|1278266,,,,
40557.0,856.57|20903|1211449,5696.0,856.57|20903|1211449,48586@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068849.0,856.69|48290|1278266,20027.0,856.69|48290|1278266,,,,
2075778.0,8561.078|23970|1295961,178608.0,8561.078|23970|1295961,59814@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073255.0,8567.6313|63056|1279892,172549.0,8567.6313|63056|1279892,,,,
2072125.0,858.074|55725|1294274,96166.0,858.074|55725|1294274,,,,
2076620.0,8585.96442|21603|1296234,181684.0,8585.96442|21603|1296234,51179@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068055.0,8596.1755|13003|1273278,18211.0,8596.1755|13003|1273278,20146@inveeeeesto2o.com,DEFAULT,False,ACTIVE
57970.0,86.243|28195|1272135,167003.0,86.243|28195|1272135,dfo+88pipe1@kristal.ai,DEFAULT,False,ACTIVE
2072637.0,86.3085|13319|1277694,157024.0,86.3085|13319|1277694,26242@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072388.0,86.36291|58052|1294139,124009.0,86.36291|58052|1294139,,,,
13267.0,86.448|15345|1224590,1433.0,86.448|15345|1224590,31693@inveeeeesto2o.com,DEFAULT,False,ACTIVE
66916.0,86.4491|29319|1288373,16776.0,86.4491|29319|1288373,91911@inveeeeesto2o.com,DEFAULT,False,ACTIVE
66917.0,86.4491|29356|1288373,16775.0,86.4491|29356|1288373,92458@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072593.0,86.6953|56077|1277694,157020.0,86.6953|56077|1277694,,,,
2068225.0,86.7965|46595|1273552,18620.0,86.7965|46595|1273552,54364@inveeeeesto2o.com,,,
2075312.0,86.84|77241|1278266,178372.0,86.84|77241|1278266,,,,
2078316.0,860.0029|42011|1279892,182010.0,860.0029|42011|1279892,148241@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2069130.0,8652.23|40932|1284908,20458.0,8652.23|40932|1284908,144166@inveeeeesto2o.com,DEFAULT,False,ACTIVE
66370.0,866.882|41988|1275495,16305.0,866.882|41988|1275495,dfo+acm@kristal.ai,DEFAULT,False,ACTIVE
2074308.0,87.21|75779|1278266,176937.0,87.21|75779|1278266,,,,
65339.0,87.3023|17420|1278475,15379.0,87.3023|17420|1278475,37850@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2069551.0,87.3023|50474|1278475,182873.0,87.3023|50474|1278475,,,,
2072336.0,87.7268|22627|1277694,146553.0,87.7268|22627|1277694,54230@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072117.0,87.9622|56807|1277694,105452.0,87.9622|56807|1277694,,,,
2071295.0,872.048|9687|1293493,73585.0,872.048|9687|1293493,10088@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072177.0,872.068|57040|1289429,128387.0,872.068|57040|1289429,,,,
39749.0,874.3457|19369|1277627,5323.0,874.3457|19369|1277627,44093@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072348.0,87438.715|55762|1289810,119646.0,87438.715|55762|1289810,,,,
2072081.0,8774.6|41988|1293758,95600.0,8774.6|41988|1293758,dfo+acm@kristal.ai,DEFAULT,False,ACTIVE
2071161.0,879.9151|21960|1293770,50266.0,879.9151|21960|1293770,51791@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2078780.0,879492.479|77892|1296539,182448.0,879492.479|77892|1296539,,,,
2073085.0,88.113|57945|1270123,172322.0,88.113|57945|1270123,,,,
2075282.0,88.1253|62635|1288373,180369.0,88.1253|62635|1288373,,,,
2071950.0,88.3819|8960|1277694,105445.0,88.3819|8960|1277694,4071@inveeeeesto2o.com,DEFAULT,False,ACTIVE
24599.0,88.5062|19101|1224590,2220.0,88.5062|19101|1224590,43300@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2068820.0,88.6495|48204|1289651,20158.0,88.6495|48204|1289651,,,,
2067975.0,88.8512|8959|1277694,17730.0,88.8512|8959|1277694,8551@inveeeeesto2o.com,DEFAULT,False,ACTIVE
67214.0,8826.13|7414|1287417,17838.0,8826.13|7414|1287417,c@d.com,DEFAULT,False,ACTIVE
32071.0,8841.7604|19101|1273278,2576.0,8841.7604|19101|1273278,43300@inveeeeesto2o.com,DEFAULT,False,ACTIVE
36841.0,886.9|17022|1274137,3700.0,886.9|17022|1274137,37481@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074178.0,89.0159|76267|1288373,178596.0,89.0159|76267|1288373,,,,
2072211.0,89.1238|17420|1277694,120204.0,89.1238|17420|1277694,37850@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072221.0,89.1238|50474|1277694,182869.0,89.1238|50474|1277694,,,,
2072942.0,89.186|62482|1275822,163884.0,89.186|62482|1275822,,,,
2071165.0,89.2297|45340|1277694,55167.0,89.2297|45340|1277694,,DEFAULT,True,ACTIVE
2073044.0,89.7837|43487|1272135,168095.0,89.7837|43487|1272135,rohith.kc+kpw@kristal.ai,DEFAULT,False,ACTIVE
2068822.0,89.914|48252|1277694,20144.0,89.914|48252|1277694,,,,
2073746.0,89.9825|13370|1295866,175802.0,89.9825|13370|1295866,25263@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073354.0,890|16059|1295690,172554.0,890|16059|1295690,14885@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2071588.0,8927.601|17420|1293758,66492.0,8927.601|17420|1293758,37850@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2071589.0,8927.601|50474|1293758,182868.0,8927.601|50474|1293758,,,,
1953.0,894.887|7681|1224590,794.0,894.887|7681|1224590,arpit+1hj@kristal.ai,DEFAULT,False,ACTIVE
2068778.0,898.654|19101|1289429,20379.0,898.654|19101|1289429,43300@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2076769.0,8983.282|77357|1294379,180368.0,8983.282|77357|1294379,,,,
2072358.0,89871.835|55781|1289810,119656.0,89871.835|55781|1289810,,,,
58070.0,9.1598|33145|1278657,13926.0,9.1598|33145|1278657,110409@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073200.0,9.209|62982|1294693,172365.0,9.209|62982|1294693,,,,
2069840.0,9.22|53711|1275496,21551.0,9.22|53711|1275496,,,,
2072729.0,9.358|57390|1294693,155416.0,9.358|57390|1294693,,,,
2072912.0,9.471|50268|1294693,163886.0,9.471|50268|1294693,150161@inveeeeesto2o.com,,,
2071109.0,9.629|53589|1275496,27982.0,9.629|53589|1275496,,,,
2071107.0,9.703|55445|1275496,27438.0,9.703|55445|1275496,153208@inveeeeesto2o.com,,,
2072048.0,9.924|57170|1275496,92309.0,9.924|57170|1275496,,,,
2068840.0,9.942|44175|1275821,19965.0,9.942|44175|1275821,automation-staging+6797p2@kristal.ai 2022-07-01 21:36:13.407707+00,SHADOW_ACCOUNT,True,ACTIVE
2073976.0,90.22|64058|1278266,175722.0,90.22|64058|1278266,,,,
2073827.0,90000|45594|1295947,175650.0,90000|45594|1295947,41138@inveeeeesto2o.com,DEFAULT,False,DELETED
2075478.0,90000|47505|1296454,179173.0,90000|47505|1296454,,,,
2072239.0,90000|57675|1294391,113179.0,90000|57675|1294391,,,,
2073923.0,90000|76077|1295965,176080.0,90000|76077|1295965,,,,
2074424.0,90000|76440|1296296,177398.0,90000|76440|1296296,,,,
2071300.0,90317.706|43905|1289810,44133.0,90317.706|43905|1289810,160314@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072356.0,90394.24|56097|1289810,119654.0,90394.24|56097|1289810,,,,
2071269.0,904.57|53986|1289170,46883.0,904.57|53986|1289170,,,,
2077127.0,908.64|44374|1293758,180808.0,908.64|44374|1293758,,DEFAULT,False,DELETED
2073026.0,90|58506|1294719,167571.0,90|58506|1294719,,,,
2073158.0,91.07|62451|1289266,172313.0,91.07|62451|1289266,,,,
48320.0,91.2341|28425|1272135,167047.0,91.2341|28425|1272135,4773@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072996.0,91.2694|57711|1272135,167010.0,91.2694|57711|1272135,,,,
63844.0,91.277|34102|1224590,15805.0,91.277|34102|1224590,99294@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072362.0,91092.468|56321|1289810,119660.0,91092.468|56321|1289810,,,,
2073253.0,9113.36|17687|1293758,172464.0,9113.36|17687|1293758,39869@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072620.0,91215.506|58200|1289810,144995.0,91215.506|58200|1289810,,,,
2072428.0,9126.7817|58104|1279892,128374.0,9126.7817|58104|1279892,,,,
2073277.0,9127.42|55834|1293758,172489.0,9127.42|55834|1293758,,,,
2073364.0,9130.5|43249|1293758,172586.0,9130.5|43249|1293758,155356@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2074079.0,914.08|17747|1293758,176332.0,914.08|17747|1293758,40051@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2073987.0,9142.898|55725|1295731,176104.0,9142.898|55725|1295731,,,,
2072678.0,915.7401|58415|1269016,172314.0,915.7401|58415|1269016,,,,
2074011.0,917.95|57465|1293758,176279.0,917.95|57465|1293758,,,,
2068917.0,919.93|8841|1289429,20753.0,919.93|8841|1289429,8412@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2069291.0,92.064|49237|1270123,20693.0,92.064|49237|1270123,5560@inveeeeesto2o.com,,,
2073382.0,92.6741|53728|1291020,172676.0,92.6741|53728|1291020,,,,
2071809.0,92.67|30373|1293567,81553.0,92.67|30373|1293567,91595@inveeeeesto2o.com,DEFAULT,False,ACTIVE
2072393.0,9205.1361|58070|1279892,127280.0,9205.1361|58070|1279892,,,,
2077827.0,926.7124|77606|1294392,181572.0,926.7124|77606|1294392,,,,
2068646.0,928.263|7681|1277694,19680.0,928.263|7681|1277694,arpit+1hj@kristal.ai,DEFAULT,False,ACTIVE
2074103.0,929.55|76643|1293758,176352.0,929.55|76643|1293758,,,,
2068472.0,9295.6801|17774|1273278,18950.0,9295.6801|17774|1273278,40299@inveeeeesto2o.com,DEFAULT,False,ACTIVE
38243.0,93.179|22605|1224590,4632.0,93.179|22605|1224590,54130@inveeeeesto2o.com,DEFAULT,False,ACTIVE
65653.0,93.317|25139|1272135,15724.0,93.317|25139|1272135,66547@inveeeeesto2o.com,DEFAULT,False,ACTIVE
